Date,SBI_Historical_Data Price,LUPN_Historical_Data Price,CIPL_Historical_Data Price,KTKM_Historical_Data Price,LART_Historical_Data Price,TISC_Historical_Data Price,HDFC_Historical_Data Price,WIPR_Historical_Data Price,BOSH_Historical_Data Price,JSTL_Historical_Data Price,SUN_Historical_Data Price,BHEL_Historical_Data Price,HDFC Historical Data Price,INFY_Historical_Data Price,TTPW_Historical_Data Price
"Apr 21, 1998",28.61,1.29,23.51,1.58,39.28,86.58,31.27,15.41,361.98,14.35,2.06,26.75,33.21,8.39,12.08
"Apr 22, 1998",27.9,1.17,23.33,1.48,38.49,85.63,31.18,15.29,369.57,13.98,2.06,26.8,32.42,8.26,11.72
"Apr 23, 1998",27.42,1.11,21.1,1.41,37.9,82.08,30.89,15.27,371.68,14.73,2.0,26.5,31.85,8.36,10.81
"Apr 24, 1998",27.85,1.3,19.85,1.48,38.38,80.12,30.41,15.16,370.0,13.12,1.95,26.18,32.23,8.27,10.55
"Apr 27, 1998",27.91,1.23,20.49,1.42,38.62,82.24,29.00,15.03,366.0,13.74,1.82,26.23,32.22,8.41,10.77
"Apr 29, 1998",26.91,1.1,20.13,1.4,38.32,80.22,28.65,14.87,364.0,13.74,1.71,25.23,32.27,8.73,10.62
"Apr 30, 1998",27.17,1.12,19.96,1.45,38.74,80.12,28.52,14.76,370.0,13.86,1.83,25.72,33.3,8.84,10.62
"May 04, 1998",27.42,1.13,21.95,1.42,41.22,82.61,28.40,14.66,376.5,14.48,1.66,25.27,33.5,8.8,10.84
"May 05, 1998",27.42,1.16,21.54,1.35,42.12,84.52,28.48,14.63,367.5,13.86,1.59,25.25,32.85,8.92,11.17
"May 06, 1998",26.66,1.2,20.65,1.33,41.56,82.71,28.55,14.58,363.8,13.24,1.56,25.8,32.54,9.11,11.09
"May 08, 1998",26.12,1.16,20.25,1.29,42.55,82.66,30.46,14.59,360.73,13.61,1.59,25.7,32.1,8.84,10.96
"May 12, 1998",25.08,1.22,20.5,1.21,42.12,81.18,29.69,14.95,370.57,12.87,1.68,25.48,31.7,8.5,10.99
"May 13, 1998",24.01,1.17,20.31,1.33,39.81,77.25,28.87,14.99,377.5,12.99,1.81,25.45,32.08,8.82,10.66
"May 14, 1998",24.72,1.14,20.77,1.24,42.15,80.7,28.45,14.53,374.82,13.24,1.8,25.53,31.69,8.88,10.81
"May 15, 1998",23.79,1.14,21.31,1.29,41.58,80.01,29.30,14.59,362.5,13.24,1.88,25.67,32.27,9.0,10.66
"May 18, 1998",24.28,1.11,20.77,1.28,42.75,80.96,28.84,14.64,362.5,13.36,1.89,25.12,32.46,9.17,10.81
"May 19, 1998",24.18,1.12,22.02,1.33,42.48,82.45,27.73,14.68,345.0,13.98,1.86,24.87,32.91,9.69,10.49
"May 20, 1998",24.53,1.15,22.07,1.31,42.31,81.87,27.17,14.62,345.0,13.36,1.81,24.03,32.7,9.32,10.42
"May 21, 1998",24.01,1.19,22.4,1.29,41.47,80.43,28.57,14.62,350.5,13.98,1.71,22.82,32.15,9.49,10.23
"May 22, 1998",24.11,1.16,22.04,1.29,41.24,79.8,28.16,14.48,350.0,14.85,1.79,21.25,32.36,9.52,10.18
"May 25, 1998",24.01,1.18,22.56,1.27,41.58,79.27,27.77,14.53,341.5,14.35,1.82,22.0,32.0,9.44,10.28
"May 26, 1998",23.68,1.18,22.46,1.19,40.76,77.52,27.90,15.68,348.5,14.23,1.87,20.77,31.61,9.62,10.06
"May 27, 1998",23.16,1.17,22.46,1.18,40.49,75.98,27.67,15.8,346.5,12.87,1.87,19.35,31.51,9.55,10.12
"May 28, 1998",22.97,1.18,23.19,1.2,39.98,72.37,27.91,15.57,343.0,14.6,1.92,20.43,31.52,9.46,9.82
"May 29, 1998",22.83,1.17,23.31,1.25,39.62,79.59,27.51,15.22,345.75,13.86,1.95,20.53,32.47,9.71,9.65
"Jun 01, 1998",22.27,1.16,23.31,1.15,40.99,79.96,27.60,15.53,343.55,14.11,1.97,19.13,33.49,9.42,9.94
"Jun 02, 1998",21.68,1.15,22.7,1.17,40.57,82.18,27.42,15.59,335.0,13.74,1.98,19.1,32.95,9.1,9.78
"Jun 03, 1998",20.4,1.1,22.59,1.19,40.14,85.74,27.09,15.41,332.5,13.24,1.96,18.99,32.6,8.91,9.78
"Jun 04, 1998",19.8,1.1,22.12,1.09,40.01,83.51,27.79,16.16,335.0,12.13,1.99,17.09,30.99,8.15,9.61
"Jun 05, 1998",18.7,1.07,19.91,1.13,38.06,78.37,27.55,16.0,333.0,12.0,1.99,17.34,28.38,7.47,9.17
"Jun 08, 1998",18.68,1.08,19.04,1.24,37.63,77.84,27.51,17.28,336.0,12.37,1.98,17.66,29.39,8.22,8.72
"Jun 09, 1998",19.12,1.05,20.11,1.36,37.61,76.72,27.49,18.66,336.2,11.76,2.13,16.74,28.49,7.95,8.6
"Jun 10, 1998",18.03,1.06,19.17,1.24,34.14,71.9,27.28,20.15,336.0,11.76,1.97,15.8,27.57,8.55,8.53
"Jun 11, 1998",18.57,1.07,19.74,1.25,35.73,71.84,30.00,21.09,339.0,11.51,1.98,14.64,27.87,8.86,8.39
"Jun 12, 1998",19.15,1.1,20.09,1.22,36.09,72.96,29.59,21.97,343.0,11.63,2.0,13.25,27.39,8.02,8.31
"Jun 15, 1998",18.21,1.05,19.03,1.17,33.86,67.92,29.95,23.07,342.5,12.13,1.96,14.57,25.23,7.81,8.21
"Jun 16, 1998",18.32,1.05,19.23,1.21,32.76,66.54,30.20,24.91,343.7,12.87,2.02,15.3,27.73,8.56,8.31
"Jun 17, 1998",20.15,1.08,20.03,1.22,36.03,71.26,31.53,26.9,330.0,12.25,1.99,15.33,27.58,8.34,9.06
"Jun 18, 1998",19.55,1.06,19.87,1.2,36.7,67.34,29.48,29.05,331.0,11.88,1.97,16.4,26.25,7.93,8.64
"Jun 19, 1998",18.96,1.06,19.52,1.18,34.28,65.11,30.70,27.68,333.0,12.37,1.97,16.73,25.41,7.58,8.3
"Jun 22, 1998",19.15,1.04,18.62,1.16,33.55,64.85,30.53,27.29,340.0,11.88,1.97,15.73,25.31,8.27,8.48
"Jun 23, 1998",19.26,1.04,18.35,1.18,33.32,64.05,30.30,27.47,335.0,12.5,1.97,15.45,26.5,8.85,8.49
"Jun 24, 1998",19.61,1.02,19.13,1.16,34.15,66.6,30.98,29.67,330.6,12.62,1.97,14.81,29.02,8.8,8.75
"Jun 25, 1998",19.76,1.0,18.66,1.09,34.48,66.81,30.43,30.71,335.0,12.13,1.97,15.36,28.22,8.65,9.02
"Jun 26, 1998",19.63,1.03,18.07,1.08,34.09,65.27,29.96,33.17,338.6,12.37,1.99,15.71,30.89,8.84,8.78
"Jun 29, 1998",20.06,1.02,18.43,1.04,35.72,67.55,30.20,35.6,340.0,12.37,2.05,15.73,29.93,8.56,9.06
"Jun 30, 1998",19.94,1.06,18.43,1.06,35.53,66.75,31.96,33.51,335.0,11.76,2.03,16.32,28.86,8.49,8.84
"Jul 01, 1998",19.44,1.02,18.07,1.02,34.62,65.43,32.55,32.08,335.0,12.37,2.06,16.87,28.51,8.46,8.7
"Jul 02, 1998",19.41,1.03,17.74,1.03,33.78,65.16,32.80,29.52,347.0,12.13,2.14,16.3,27.62,8.46,8.72
"Jul 03, 1998",18.71,1.05,17.43,0.98,32.9,63.2,32.73,28.99,350.0,11.88,2.12,16.19,28.51,8.89,8.35
"Jul 06, 1998",19.72,1.06,17.94,1.02,33.83,65.75,32.02,29.35,350.0,11.88,2.18,16.12,28.59,9.35,8.54
"Jul 07, 1998",20.45,1.05,18.27,1.05,34.26,65.11,32.62,28.78,350.0,11.88,2.25,17.41,28.73,9.82,8.59
"Jul 08, 1998",20.14,1.07,18.71,1.06,34.25,65.91,32.10,28.33,345.5,11.88,2.31,17.62,28.64,9.68,8.67
"Jul 09, 1998",20.28,1.11,19.18,1.11,36.46,66.38,32.12,28.95,350.0,12.25,2.33,16.37,28.89,9.68,8.73
"Jul 10, 1998",21.75,1.14,20.27,1.08,37.38,69.41,31.71,28.49,354.0,11.76,2.52,16.65,28.74,9.64,8.95
"Jul 13, 1998",20.39,1.15,21.84,1.07,35.64,67.5,31.68,28.94,355.0,11.51,2.51,16.19,28.55,9.72,8.86
"Jul 14, 1998",20.64,1.09,21.83,1.08,36.8,67.71,31.48,29.04,368.52,11.38,2.39,15.21,29.55,9.86,8.87
"Jul 15, 1998",20.24,1.11,22.01,1.11,35.98,67.34,31.79,28.21,380.0,10.89,2.28,14.62,29.23,10.22,8.94
"Jul 16, 1998",20.77,1.1,22.66,1.1,37.11,68.61,32.42,28.03,387.5,11.38,2.2,13.53,28.91,10.13,8.96
"Jul 17, 1998",20.51,1.08,22.58,1.05,36.73,67.87,32.28,27.59,392.0,11.63,2.04,14.35,28.5,9.87,8.82
"Jul 20, 1998",20.1,1.09,22.11,1.06,35.07,66.6,33.09,27.77,409.3,11.14,2.2,15.03,28.32,9.66,8.83
"Jul 21, 1998",19.67,1.07,21.85,1.07,34.51,65.53,33.57,28.34,392.02,10.52,2.27,14.4,28.28,9.79,8.69
"Jul 22, 1998",19.74,1.11,21.71,1.02,34.12,65.16,33.80,28.2,410.0,10.64,2.25,14.37,27.68,9.51,8.68
"Jul 23, 1998",18.87,1.09,21.25,1.0,32.73,59.97,33.47,28.12,408.75,10.27,2.29,13.84,27.0,9.53,8.44
"Jul 24, 1998",19.06,1.08,21.25,1.0,32.68,55.51,32.34,26.88,380.0,10.52,2.29,13.95,26.93,9.63,8.4
"Jul 27, 1998",18.36,1.1,21.59,0.98,30.08,53.55,32.62,29.03,381.0,10.89,2.29,13.89,27.51,10.18,8.42
"Jul 28, 1998",19.11,1.07,22.05,1.02,31.95,56.31,33.16,29.88,381.0,11.01,2.28,13.93,27.52,10.18,8.49
"Jul 29, 1998",19.39,1.1,22.35,1.01,32.22,55.99,32.76,30.03,365.2,11.38,2.39,13.83,27.48,10.13,8.67
"Jul 30, 1998",19.44,1.07,22.15,1.0,32.0,55.46,33.37,31.98,365.0,11.38,2.4,14.03,27.33,10.1,8.56
"Jul 31, 1998",19.82,1.06,21.92,0.92,32.06,54.35,34.01,33.61,350.0,10.89,2.38,14.06,26.99,10.12,8.49
"Aug 03, 1998",19.11,1.06,21.75,0.88,30.31,52.65,34.15,35.25,360.0,11.38,2.34,13.99,27.02,10.08,8.48
"Aug 04, 1998",19.25,1.23,21.73,0.89,29.63,52.36,33.21,33.97,359.0,11.38,2.33,14.71,27.0,10.08,8.48
"Aug 05, 1998",19.42,1.4,21.86,0.88,30.14,54.88,32.42,33.53,360.1,11.63,2.36,14.38,26.96,10.11,8.47
"Aug 06, 1998",19.05,1.33,21.93,0.89,29.43,53.29,31.85,33.2,362.5,10.77,2.36,13.72,26.77,10.61,8.44
"Aug 07, 1998",18.96,1.29,22.12,0.89,29.37,53.13,32.23,32.33,364.0,11.26,2.36,13.71,26.78,10.66,8.31
"Aug 10, 1998",18.75,1.23,22.24,0.88,28.96,52.49,32.22,32.41,351.57,11.14,2.38,13.93,26.36,10.6,8.43
"Aug 11, 1998",18.4,1.22,21.91,0.89,28.33,51.17,32.27,31.56,360.0,10.52,2.46,14.73,25.91,10.12,8.32
"Aug 12, 1998",17.96,1.42,21.78,0.89,27.91,49.58,33.30,34.08,350.0,10.77,2.42,14.47,26.4,10.12,8.29
"Aug 13, 1998",18.34,1.31,21.95,0.89,27.97,50.98,33.50,36.81,350.1,10.64,2.44,15.09,26.39,10.1,8.38
"Aug 14, 1998",18.09,1.23,22.03,0.87,28.13,50.11,32.85,37.79,350.0,10.27,2.39,15.53,26.57,9.79,8.31
"Aug 17, 1998",17.84,1.34,22.73,0.9,27.61,49.73,32.54,35.69,350.0,10.39,2.35,15.33,26.0,9.64,8.38
"Aug 18, 1998",17.37,1.26,22.43,0.89,27.18,48.86,32.10,34.64,355.0,10.64,2.26,14.94,25.99,9.82,8.26
"Aug 19, 1998",17.37,1.25,22.38,0.89,27.46,49.42,31.70,34.99,380.0,10.39,2.3,15.33,26.21,10.1,8.36
"Aug 20, 1998",18.3,1.25,22.41,0.87,28.56,50.74,32.08,33.43,355.0,10.39,2.34,14.97,25.82,9.98,8.41
"Aug 21, 1998",17.27,1.17,22.41,0.87,27.06,50.42,31.69,32.71,361.1,10.52,2.28,15.29,25.91,10.08,8.42
"Aug 24, 1998",17.41,1.2,22.37,0.92,27.23,50.11,32.27,32.23,361.52,10.27,2.18,15.93,25.7,10.34,8.41
"Aug 25, 1998",17.66,1.2,22.23,0.98,27.63,50.48,32.46,32.74,363.2,10.27,2.23,16.26,25.86,10.28,8.46
"Aug 27, 1998",17.54,1.15,22.4,0.94,28.13,49.55,32.91,35.36,363.2,9.9,2.22,16.61,25.22,9.96,8.67
"Aug 28, 1998",17.08,1.2,21.67,0.98,26.65,48.01,32.70,35.59,362.0,10.02,2.25,16.61,25.61,9.95,8.58
"Aug 31, 1998",17.3,1.08,22.07,0.9,26.87,47.75,32.15,33.39,365.0,9.78,2.22,16.67,26.25,9.45,8.97
"Sep 01, 1998",16.88,1.18,22.02,0.93,25.8,46.02,32.36,31.74,364.5,9.9,2.16,16.54,25.87,9.6,8.73
"Sep 02, 1998",17.16,1.39,22.22,0.91,26.45,46.45,32.00,32.52,377.75,9.9,2.2,16.75,25.65,9.54,8.75
"Sep 03, 1998",17.29,1.38,22.27,0.88,26.5,46.23,31.61,32.15,375.0,9.78,2.13,17.33,25.52,9.46,8.92
"Sep 04, 1998",17.8,1.39,22.6,0.91,26.95,46.63,31.51,30.85,380.0,9.9,2.19,17.51,26.04,9.6,8.89
"Sep 07, 1998",19.03,1.32,23.21,0.9,28.44,48.99,31.52,30.27,391.0,9.78,2.35,17.0,26.02,9.56,9.21
"Sep 08, 1998",19.42,1.31,23.64,0.92,29.58,49.92,32.47,29.85,381.0,9.78,2.27,17.06,26.05,9.51,9.13
"Sep 09, 1998",19.1,1.26,24.0,0.92,29.18,49.55,33.49,27.96,377.0,9.9,2.24,16.97,26.03,9.36,8.97
"Sep 10, 1998",19.1,1.23,24.0,0.91,29.13,49.55,32.95,30.2,364.0,9.78,2.23,16.58,25.89,8.98,9.0
"Sep 11, 1998",18.73,1.19,23.61,0.96,28.42,48.36,32.60,28.91,362.55,9.9,2.16,17.27,26.25,9.09,8.81
"Sep 14, 1998",19.5,1.19,23.65,0.96,30.19,49.97,30.99,30.59,360.15,10.02,2.19,18.17,26.15,9.03,8.98
"Sep 15, 1998",19.29,1.24,23.25,0.98,30.05,50.11,28.38,31.11,350.0,10.02,2.19,19.54,26.07,9.02,9.06
"Sep 16, 1998",18.96,1.24,22.94,0.98,29.44,50.24,29.39,31.81,350.1,9.65,2.17,19.9,26.01,8.99,9.04
"Sep 17, 1998",18.64,1.24,22.83,0.96,29.16,49.87,28.49,31.42,360.0,9.9,2.19,19.83,25.7,9.02,9.03
"Sep 18, 1998",18.51,1.22,22.69,0.96,28.16,51.48,27.57,30.32,350.0,9.9,2.25,19.91,25.0,9.02,9.04
"Sep 21, 1998",18.37,1.2,22.39,0.93,28.68,51.11,27.87,28.98,363.62,9.9,2.24,18.75,25.03,8.98,8.96
"Sep 22, 1998",18.3,1.21,22.5,0.96,28.58,51.06,27.39,27.95,364.62,9.28,2.22,17.25,24.91,9.46,9.11
"Sep 23, 1998",18.8,1.22,22.45,0.94,28.71,50.95,25.23,29.7,365.0,9.4,2.2,17.2,24.82,9.52,9.12
"Sep 24, 1998",19.68,1.23,22.63,1.0,29.35,51.64,27.73,32.08,364.5,9.53,2.18,17.41,23.83,9.73,9.17
"Sep 25, 1998",19.91,1.23,22.64,0.93,30.14,51.43,27.58,34.64,366.7,9.65,2.22,16.35,24.7,9.81,9.22
"Sep 28, 1998",19.59,1.18,23.75,0.89,29.85,51.25,26.25,37.42,368.75,9.53,2.22,16.1,24.71,9.8,9.28
"Sep 29, 1998",19.21,1.16,23.57,0.93,29.15,49.44,25.41,39.09,376.2,10.02,2.23,15.27,24.18,9.79,9.17
"Sep 30, 1998",18.89,1.2,23.0,0.87,28.51,48.83,25.31,39.55,406.2,9.65,2.21,14.53,22.99,9.01,9.07
"Oct 05, 1998",17.38,1.18,22.97,0.88,26.37,45.07,26.50,37.73,435.0,9.4,2.18,15.47,23.11,8.8,8.59
"Oct 06, 1998",16.62,1.14,22.93,0.89,26.34,45.94,29.02,37.77,415.5,9.78,2.17,15.01,23.57,9.44,8.59
"Oct 07, 1998",17.06,1.15,23.33,0.87,27.15,47.03,28.22,35.59,392.82,9.65,2.17,15.07,23.27,8.93,8.74
"Oct 08, 1998",15.7,1.2,23.71,0.85,25.41,44.91,30.89,36.25,382.0,9.9,2.14,15.53,23.28,9.03,8.59
"Oct 09, 1998",15.7,1.21,23.88,0.8,25.46,45.09,29.93,36.09,412.0,8.41,2.15,15.05,23.28,8.95,8.48
"Oct 12, 1998",15.28,1.23,23.98,0.77,24.95,44.41,28.86,35.02,444.3,8.54,2.14,15.71,23.25,8.48,8.49
"Oct 13, 1998",14.68,1.24,23.68,0.81,23.86,43.74,28.51,35.78,430.0,8.66,2.15,16.86,23.5,9.1,8.4
"Oct 14, 1998",15.79,1.22,24.15,0.83,24.48,43.53,27.62,35.33,424.9,8.91,2.12,16.6,23.4,9.05,8.25
"Oct 15, 1998",15.14,1.24,24.02,0.78,23.71,41.89,28.51,35.81,400.0,8.29,2.08,16.13,22.95,8.96,8.16
"Oct 16, 1998",14.81,1.23,23.73,0.76,22.95,40.3,28.59,35.85,390.0,8.66,2.06,16.06,23.3,8.87,8.11
"Oct 19, 1998",14.85,1.23,23.81,0.75,23.23,40.03,28.73,35.5,380.0,7.42,2.02,15.77,22.65,8.78,8.09
"Oct 20, 1998",14.39,1.24,23.75,0.82,22.62,38.39,28.64,36.47,390.0,8.79,2.12,15.47,22.39,9.05,7.93
"Oct 23, 1998",14.72,1.22,23.76,1.02,22.9,38.71,28.89,35.78,380.55,9.03,2.01,15.49,23.27,9.18,7.97
"Oct 26, 1998",15.56,1.27,24.35,1.0,24.73,41.78,28.74,35.42,370.0,8.91,1.88,15.65,22.45,9.32,8.58
"Oct 27, 1998",15.44,1.25,24.53,0.97,25.1,42.66,28.55,35.13,361.75,8.91,1.77,16.17,22.45,9.45,8.29
"Oct 28, 1998",14.91,1.23,24.99,0.93,23.82,41.38,29.55,35.96,350.15,8.79,1.9,17.46,22.28,9.27,8.11
"Oct 29, 1998",15.13,1.17,24.73,0.89,23.14,42.71,29.23,36.02,353.5,9.03,1.92,18.43,22.32,9.44,8.2
"Oct 30, 1998",14.68,1.15,24.26,0.9,22.41,42.95,28.91,36.9,350.0,9.03,1.88,18.03,22.19,9.45,7.96
"Nov 02, 1998",14.26,1.21,24.01,0.87,22.39,43.19,28.50,38.01,347.5,8.66,1.91,17.81,22.09,9.45,7.91
"Nov 03, 1998",14.2,1.22,24.05,0.88,22.0,44.54,28.32,38.11,345.0,8.17,1.83,17.69,22.21,9.48,8.2
"Nov 05, 1998",14.37,1.21,24.11,0.89,22.47,46.02,28.28,37.03,342.5,8.04,1.82,16.87,22.45,9.5,8.49
"Nov 06, 1998",14.64,1.18,24.19,0.93,23.09,45.97,27.68,36.91,335.0,8.04,1.86,17.07,22.4,9.48,8.73
"Nov 09, 1998",15.47,1.22,24.26,0.92,24.93,47.4,27.00,37.69,331.0,7.92,1.84,17.8,22.12,9.38,8.96
"Nov 10, 1998",15.83,1.2,24.34,0.93,25.24,47.51,26.93,37.35,325.0,8.17,1.85,17.64,22.3,9.33,9.25
"Nov 11, 1998",15.23,1.24,23.88,0.91,24.38,46.79,27.51,36.91,341.5,7.92,1.82,17.38,22.1,9.42,8.63
"Nov 12, 1998",15.57,1.26,23.65,0.89,24.93,47.19,27.52,35.44,368.65,8.17,1.85,17.11,21.92,9.38,8.67
"Nov 13, 1998",15.23,1.23,23.69,0.86,24.48,48.78,27.48,35.1,382.15,8.04,1.82,16.61,22.01,9.3,8.63
"Nov 16, 1998",15.14,1.26,23.68,0.88,23.62,48.28,27.33,35.23,377.68,8.04,1.83,16.29,22.29,9.28,8.45
"Nov 17, 1998",15.27,1.3,23.89,0.91,23.99,49.15,26.99,35.24,366.48,8.79,1.84,15.73,23.32,9.23,8.61
"Nov 18, 1998",15.69,1.4,24.25,0.89,24.1,50.32,27.02,34.69,364.0,8.79,1.83,15.31,22.79,9.25,8.85
"Nov 19, 1998",15.29,1.45,23.81,0.89,24.22,51.14,27.00,36.2,360.0,8.66,1.87,15.61,22.64,9.4,8.7
"Nov 20, 1998",15.15,1.43,23.91,0.85,23.94,49.89,26.96,35.59,366.0,8.54,2.0,15.57,22.56,9.26,8.64
"Nov 23, 1998",14.78,1.38,23.85,0.86,23.6,48.78,26.77,35.38,352.5,8.66,2.04,15.75,22.65,9.27,8.54
"Nov 24, 1998",14.81,1.3,23.39,0.86,23.51,49.05,26.78,35.85,350.0,8.41,2.04,15.68,22.69,9.12,8.69
"Nov 25, 1998",14.64,1.31,23.07,0.83,23.24,47.83,26.36,35.44,340.5,8.66,2.03,15.91,22.33,9.16,8.64
"Nov 26, 1998",14.34,1.23,22.67,0.83,22.49,45.86,25.91,36.03,345.0,8.41,2.07,16.26,21.92,9.11,8.63
"Nov 27, 1998",14.23,1.21,21.59,0.83,22.11,44.7,26.40,36.07,335.9,8.29,1.93,16.35,21.8,9.08,8.42
"Nov 30, 1998",14.2,1.25,21.82,0.83,22.62,45.49,26.39,36.18,335.0,8.41,1.97,16.04,21.73,8.94,8.42
"Dec 01, 1998",14.11,1.27,22.25,0.85,22.62,47.98,26.57,35.72,353.25,8.54,1.96,16.13,21.71,9.03,8.76
"Dec 02, 1998",14.4,1.28,22.29,0.83,22.72,48.51,26.00,35.41,342.5,8.17,1.91,16.65,21.66,9.18,8.91
"Dec 03, 1998",14.25,1.26,22.53,0.82,22.25,47.98,25.99,36.43,349.0,7.8,1.96,16.63,21.42,9.18,9.11
"Dec 04, 1998",14.49,1.24,22.49,0.83,22.3,49.97,26.21,36.47,345.0,8.04,1.94,16.04,21.88,9.22,9.26
"Dec 07, 1998",14.79,1.31,22.93,0.8,23.0,51.17,25.82,36.48,357.5,8.04,1.99,16.22,22.0,9.4,9.24
"Dec 08, 1998",15.02,1.24,22.92,0.82,23.17,51.96,25.91,36.21,360.0,8.29,1.99,15.74,22.62,9.71,9.26
"Dec 09, 1998",14.78,1.24,22.86,0.83,22.93,51.11,25.70,36.34,356.25,8.17,1.98,15.8,23.25,10.13,9.77
"Dec 10, 1998",14.81,1.23,22.64,0.83,22.66,51.38,25.86,37.07,356.9,7.92,2.04,16.45,23.31,10.05,9.65
"Dec 11, 1998",14.91,1.19,22.34,0.82,22.86,54.67,25.22,36.87,345.1,8.29,2.0,16.33,22.67,10.02,9.61
"Dec 14, 1998",14.98,1.21,22.0,0.84,23.18,53.29,25.61,37.14,340.0,7.92,2.0,16.47,21.96,10.12,9.56
"Dec 15, 1998",14.69,1.17,22.01,0.82,22.69,52.86,26.25,36.95,350.0,7.67,2.08,16.53,22.22,10.19,9.72
"Dec 16, 1998",14.61,1.18,21.91,0.82,23.06,53.47,25.87,36.93,353.6,7.42,2.06,17.46,21.78,10.05,9.79
"Dec 17, 1998",14.12,1.04,21.63,0.8,22.21,50.9,25.65,39.88,350.0,7.67,2.11,17.79,21.48,9.89,9.41
"Dec 18, 1998",14.16,1.2,21.18,0.84,22.27,51.43,25.52,38.13,357.5,7.67,2.15,17.99,22.2,9.91,9.79
"Dec 21, 1998",14.64,1.17,22.87,0.81,23.2,55.54,26.04,39.37,365.0,7.67,2.17,17.51,21.75,10.36,9.88
"Dec 22, 1998",14.66,1.16,22.93,0.79,23.03,57.69,26.02,38.9,389.48,7.55,2.18,17.55,21.91,11.19,9.88
"Dec 23, 1998",14.44,1.16,23.15,0.81,23.41,57.16,26.05,38.83,387.7,7.42,2.22,17.73,21.45,11.47,9.97
"Dec 24, 1998",14.29,1.24,22.67,0.85,23.37,60.02,26.03,40.73,370.17,7.42,2.22,17.47,21.8,11.43,9.96
"Dec 28, 1998",14.87,1.31,22.81,0.86,24.34,62.25,25.89,40.95,370.18,7.67,2.23,18.8,21.52,11.33,10.06
"Dec 29, 1998",14.99,1.4,22.81,0.87,25.03,65.06,26.25,44.23,374.87,7.67,2.19,20.3,22.09,11.43,9.97
"Dec 30, 1998",15.4,1.5,22.73,0.86,25.91,64.16,26.15,45.01,352.52,8.04,2.2,20.4,21.79,11.34,10.31
"Dec 31, 1998",14.82,1.41,22.9,0.86,24.87,62.25,26.07,45.01,367.5,7.67,2.18,19.12,21.79,11.52,10.13
"Jan 01, 1999",14.87,1.36,23.5,0.89,25.01,65.48,26.01,45.73,364.0,8.04,2.19,19.02,22.05,11.5,10.09
"Jan 04, 1999",15.28,1.39,24.27,0.87,25.72,64.16,25.70,46.18,364.8,8.29,2.19,18.56,22.2,11.5,10.15
"Jan 05, 1999",15.29,1.39,25.27,0.98,25.96,64.95,25.00,46.75,360.0,9.4,2.16,17.76,22.34,11.56,9.9
"Jan 06, 1999",15.13,1.36,25.75,1.04,26.33,66.07,25.03,45.78,367.95,9.28,2.1,17.49,23.25,11.77,10.02
"Jan 07, 1999",16.04,1.29,25.87,1.09,28.42,66.81,24.91,45.32,365.49,10.02,2.05,17.99,25.11,11.77,10.33
"Jan 08, 1999",17.31,1.38,26.13,1.08,30.54,68.82,24.82,46.6,356.0,8.79,2.02,17.35,26.0,12.13,10.3
"Jan 11, 1999",17.79,1.39,26.0,1.04,31.07,70.57,23.83,44.2,355.6,9.4,1.98,18.41,25.51,12.65,10.44
"Jan 12, 1999",17.5,1.5,24.96,0.99,30.47,67.23,24.70,44.51,351.63,8.79,1.92,17.66,24.79,12.56,10.26
"Jan 13, 1999",17.08,1.41,25.45,0.93,29.91,65.69,24.71,44.42,358.0,9.28,2.07,17.94,24.61,13.56,9.55
"Jan 14, 1999",16.64,1.39,24.76,0.96,29.13,66.38,24.18,42.44,360.0,8.91,2.23,17.75,24.0,14.65,9.46
"Jan 15, 1999",16.1,1.41,24.56,0.91,28.14,63.94,22.99,44.39,355.3,8.79,2.3,17.59,24.86,15.7,8.92
"Jan 18, 1999",16.23,1.37,25.61,0.92,28.62,63.15,23.11,44.51,361.0,8.17,2.19,17.15,25.5,15.54,9.0
"Jan 19, 1999",15.76,1.45,25.56,0.92,27.68,59.86,23.57,45.44,365.0,8.41,2.17,16.83,26.92,15.51,8.79
"Jan 21, 1999",16.0,1.49,25.94,0.89,29.75,59.23,23.27,45.17,369.9,8.04,2.22,16.3,25.61,16.75,8.35
"Jan 22, 1999",16.13,1.52,26.13,0.91,29.13,58.91,23.28,44.21,399.4,8.41,2.19,16.72,25.8,18.09,8.8
"Jan 25, 1999",15.75,1.49,25.69,0.9,29.15,57.85,23.28,45.48,395.0,8.54,2.37,16.23,25.9,18.94,8.53
"Jan 27, 1999",15.96,1.46,27.74,0.87,30.56,62.35,23.25,45.7,398.86,8.91,2.26,15.99,25.2,17.91,8.75
"Jan 28, 1999",15.62,1.41,28.99,0.88,29.33,60.07,23.50,45.7,408.48,8.17,2.13,15.63,24.9,18.11,8.58
"Jan 29, 1999",15.64,1.42,28.32,0.86,28.98,61.24,23.40,46.64,399.0,7.92,2.21,15.61,24.34,17.45,8.26
"Feb 01, 1999",15.27,1.48,27.47,0.89,27.89,59.97,22.95,47.23,394.5,8.17,2.15,16.79,24.2,18.27,8.15
"Feb 02, 1999",14.98,1.46,27.03,0.86,28.2,59.65,23.30,47.43,400.0,8.04,2.18,16.4,24.21,17.58,7.99
"Feb 03, 1999",14.97,1.47,27.25,0.85,28.51,61.82,22.65,47.89,398.14,7.92,2.14,16.24,23.75,17.13,8.02
